source_origin_time,source_end_time,source_magnitude,p_arrival_sample,s_arrival_sample,snr,waveform_index,station
2018-01-24T00:40:16.140000Z,2018-01-24T00:41:16.140000Z,4.79,None,None,0.0,244,TNTI
2018-01-24T00:40:16.140000Z,2018-01-24T00:41:16.140000Z,4.79,5142,None,-0.10000000149011612,245,TOLI2
2018-01-24T00:40:16.140000Z,2018-01-24T00:41:16.140000Z,4.79,None,None,0.0,246,UGM
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,None,None,0.0,247,BBJI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,None,None,0.0,248,BKB
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,7305,None,0.550000011920929,249,BKNI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,537,None,-3.140000104904175,250,BNDI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,595,None,-0.36000001430511475,251,FAKI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,7916,None,0.6600000262260437,252,GSI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,None,None,0.0,253,JAGI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,None,None,0.0,254,LHMI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,2330,None,-0.15000000596046448,255,LUWI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,None,None,0.0,256,MMRI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,3971,None,0.3700000047683716,257,PLAI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,None,None,0.0,258,PMBI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,1382,None,0.1899999976158142,259,SANI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,1543,None,-0.6000000238418579,260,SAUI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,None,None,0.0,261,SMRI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,None,None,0.0,262,SOEI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,1580,None,-0.019999999552965164,263,TNTI
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,3030,None,-0.2199999988079071,264,TOLI2
2018-01-23T17:38:31.140000Z,2018-01-23T17:39:31.140000Z,4.99,None,None,0.0,265,UGM
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,503,None,-2.0899999141693115,266,BBJI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,3534,None,-0.5899999737739563,267,BKB
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,2521,None,-0.5099999904632568,268,BKNI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,None,None,0.0,269,BNDI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,6608,None,-0.11999999731779099,270,FAKI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,3242,None,-0.10000000149011612,271,GSI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,2338,None,-0.10999999940395355,272,JAGI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,None,None,0.0,273,LHMI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,4915,None,0.8100000023841858,274,LUWI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,None,None,0.0,275,MMRI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,3263,None,0.09000000357627869,276,PLAI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,1306,None,-0.11999999731779099,277,PMBI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,None,None,0.0,278,SANI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,6355,None,-0.9300000071525574,279,SAUI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,1294,None,-1.2699999809265137,280,SMRI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,None,None,0.0,281,SOEI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,None,None,0.0,282,TNTI
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,4662,None,0.5199999809265137,283,TOLI2
2018-01-23T06:34:55.160000Z,2018-01-23T06:35:55.160000Z,5.9,1327,None,-0.17000000178813934,284,UGM
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,285,BBJI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,286,BKB
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,287,BKNI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,1102,None,1.1699999570846558,288,BNDI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,1779,None,0.07000000029802322,289,FAKI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,290,GSI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,291,JAGI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,7699,None,-0.03999999910593033,292,LHMI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,2434,None,-0.3199999928474426,293,LUWI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,1686,None,0.14000000059604645,294,MMRI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,2825,None,-0.25,295,PLAI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,296,PMBI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,1760,None,-0.25999999046325684,297,SANI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,298,SAUI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,299,SMRI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,1273,None,0.17000000178813934,300,SOEI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,301,TNTI
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,3215,None,0.0,302,TOLI2
2018-01-20T22:11:06.970000Z,2018-01-20T22:12:06.970000Z,4.87,None,None,0.0,303,UGM
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,304,BBJI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,305,BKB
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,306,BKNI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,307,BNDI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,308,FAKI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,309,GSI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,310,JAGI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,311,LHMI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,5110,None,-0.09000000357627869,312,LUWI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,313,MMRI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,6645,None,0.019999999552965164,314,PLAI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,315,PMBI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,5400,None,0.029999999329447746,316,SANI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,317,SAUI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,318,SMRI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,319,SOEI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,320,TNTI
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,321,TOLI2
2018-01-20T19:56:01.950000Z,2018-01-20T19:57:01.950000Z,5.02,None,None,0.0,322,UGM
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,5139,None,-2.5299999713897705,323,BBJI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,324,BKB
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,325,BKNI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,326,BNDI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,1567,None,-0.30000001192092896,327,FAKI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,328,GSI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,329,JAGI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,330,LHMI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,2272,None,-0.0,331,LUWI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,332,MMRI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,2930,None,-0.05999999865889549,333,PLAI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,334,PMBI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,1581,None,-0.23999999463558197,335,SANI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,1164,None,0.10000000149011612,336,SAUI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,337,SMRI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,1603,None,-0.27000001072883606,338,SOEI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,339,TNTI
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,2955,None,0.07999999821186066,340,TOLI2
2018-01-20T13:10:00.920000Z,2018-01-20T13:11:00.920000Z,4.73,None,None,0.0,341,UGM
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,342,BBJI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,343,BKB
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,344,BKNI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,345,BNDI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,346,FAKI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,347,GSI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,348,JAGI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,349,LHMI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,2911,None,0.4099999964237213,350,LUWI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,351,MMRI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,5306,None,0.05999999865889549,352,PLAI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,353,PMBI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,2875,None,-0.05999999865889549,354,SANI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,355,SAUI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,356,SMRI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,357,SOEI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,358,TNTI
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,2756,None,-0.05000000074505806,359,TOLI2
2018-01-19T06:26:23.120000Z,2018-01-19T06:27:23.120000Z,4.81,None,None,0.0,360,UGM
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,361,BBJI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,362,BKB
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,363,BKNI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,364,BNDI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,365,FAKI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,366,GSI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,367,JAGI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,368,LHMI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,369,LUWI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,370,MMRI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,371,PLAI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,372,PMBI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,1064,None,-0.15000000596046448,373,SANI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,374,SAUI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,375,SMRI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,376,SOEI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,410,None,0.4399999976158142,377,TNTI
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,378,TOLI2
2018-01-19T01:03:53.610000Z,2018-01-19T01:04:53.610000Z,4.66,None,None,0.0,379,UGM
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,5702,None,-0.0,380,BBJI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,381,BKB
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,382,BKNI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,647,None,-0.9800000190734863,383,BNDI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,1171,None,0.05000000074505806,384,FAKI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,385,GSI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,386,JAGI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,387,LHMI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,388,LUWI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,389,MMRI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,3414,None,0.029999999329447746,390,PLAI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,391,PMBI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,1740,None,-0.47999998927116394,392,SANI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,702,None,-0.7099999785423279,393,SAUI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,394,SMRI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,1942,None,-0.25,395,SOEI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,396,TNTI
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,397,TOLI2
2018-01-18T10:40:46.570000Z,2018-01-18T10:41:46.570000Z,4.44,None,None,0.0,398,UGM
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,4720,None,0.10000000149011612,399,BBJI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,400,BKB
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,401,BKNI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,1373,None,1.0299999713897705,402,BNDI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,1935,None,0.18000000715255737,403,FAKI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,404,GSI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,405,JAGI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,406,LHMI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,407,LUWI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,1631,None,-0.5,408,MMRI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,409,PLAI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,410,PMBI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,1628,None,0.14000000059604645,411,SANI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,412,SAUI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,413,SMRI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,1437,None,-0.25999999046325684,414,SOEI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,415,TNTI
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,2793,None,0.09000000357627869,416,TOLI2
2018-01-18T01:01:03.510000Z,2018-01-18T01:02:03.510000Z,4.14,None,None,0.0,417,UGM
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,5527,None,0.009999999776482582,418,BBJI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,419,BKB
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,420,BKNI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,421,BNDI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,1403,None,-0.14000000059604645,422,FAKI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,7574,None,-0.10999999940395355,423,GSI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,4105,None,-0.09000000357627869,424,JAGI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,425,LHMI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,426,LUWI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,427,MMRI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,3186,None,0.2199999988079071,428,PLAI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,429,PMBI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,1775,None,0.05999999865889549,430,SANI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,725,None,-0.25,431,SAUI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,432,SMRI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,1682,None,-0.6299999952316284,433,SOEI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,434,TNTI
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,435,TOLI2
2018-01-17T14:35:25.820000Z,2018-01-17T14:36:25.820000Z,4.94,None,None,0.0,436,UGM
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,437,BBJI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,438,BKB
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,2339,None,-0.03999999910593033,439,BKNI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,440,BNDI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,441,FAKI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,1440,None,-1.149999976158142,442,GSI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,443,JAGI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,843,None,-2.4200000762939453,444,LHMI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,445,LUWI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,446,MMRI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,447,PLAI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,448,PMBI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,449,SANI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,450,SAUI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,451,SMRI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,452,SOEI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,453,TNTI
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,454,TOLI2
2018-01-17T13:25:27.830000Z,2018-01-17T13:26:27.830000Z,4.86,None,None,0.0,455,UGM
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,456,BBJI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,777,None,0.5299999713897705,457,BKB
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,458,BKNI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,459,BNDI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,460,FAKI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,5832,None,-1.2599999904632568,461,GSI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,462,JAGI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,463,LHMI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,1179,None,0.9900000095367432,464,LUWI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,465,MMRI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,466,PLAI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,467,PMBI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,468,SANI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,469,SAUI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,470,SMRI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,471,SOEI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,472,TNTI
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,1129,None,-0.07999999821186066,473,TOLI2
2018-01-17T02:47:46.180000Z,2018-01-17T02:48:46.180000Z,4.87,None,None,0.0,474,UGM
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,1492,None,-0.27000001072883606,475,BBJI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,476,BKB
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,477,BKNI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,478,BNDI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,479,FAKI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,480,GSI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,1695,None,0.05999999865889549,481,JAGI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,482,LHMI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,483,LUWI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,484,MMRI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,485,PLAI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,486,PMBI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,487,SANI
2018-01-15T16:11:10.500000Z,2018-01-15T16:12:10.500000Z,4.59,None,None,0.0,488,SAUI
